VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:55:49,2020-01-01 01:26:03,1,6.51,1,N,125,198,2,26.0,0.5,0.5,0.0,0.0,0.3,29.8,2.5
2,2020-01-01 00:19:35,2020-01-01 00:28:40,2,1.56,1,N,79,211,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:32:52,2020-01-01 00:35:48,2,0.46,1,N,211,144,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2,2020-01-01 00:36:33,2020-01-01 00:58:23,1,3.94,1,N,144,189,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-01 00:07:40,2020-01-01 00:15:07,1,1.82,1,N,238,41,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2020-01-01 00:26:52,2020-01-01 00:40:11,1,1.99,1,N,142,229,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:44:36,2020-01-01 00:48:46,2,1.6,1,N,229,262,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:23:31,2020-01-01 00:34:19,2,3.1,1,N,170,263,1,11.0,3.0,0.5,3.7,0.0,0.3,18.5,2.5
1,2020-01-01 00:43:11,2020-01-01 00:54:02,2,1.8,1,N,237,170,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:59:53,2020-01-01 01:15:09,2,3.5,1,N,170,239,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:37:15,2020-01-01 00:59:26,2,2.3,1,N,234,232,1,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:08:30,2020-01-01 00:34:02,2,6.4,1,N,249,236,1,23.5,0.5,0.5,5.46,0.0,0.3,32.76,2.5
2,2020-01-01 00:39:25,2020-01-01 01:00:57,3,5.52,1,N,263,68,1,20.0,0.5,0.5,5.95,0.0,0.3,29.75,2.5
2,2020-01-01 00:09:47,2020-01-01 00:13:33,1,1.19,1,N,229,236,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:15:34,2020-01-01 00:21:29,1,1.23,1,N,237,229,1,6.5,0.5,0.5,10.0,0.0,0.3,20.3,2.5
2,2020-01-01 00:22:49,2020-01-01 00:29:50,1,1.21,1,N,229,237,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:34:23,2020-01-01 00:57:19,1,4.24,1,N,237,148,1,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
1,2020-01-01 00:37:07,2020-01-01 00:49:52,1,2.0,1,N,170,79,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-01 00:53:33,2020-01-01 01:12:41,1,4.0,1,N,79,262,1,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
2,2020-01-01 00:15:21,2020-01-01 00:21:32,1,1.21,1,N,238,143,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:40:49,2020-01-01 01:22:56,1,6.49,1,N,48,179,1,30.0,0.5,0.5,8.45,0.0,0.3,42.25,2.5
2,2020-01-01 00:19:48,2020-01-01 00:34:46,1,2.44,1,N,164,148,1,11.5,0.5,0.5,2.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:36:42,2020-01-01 00:45:18,1,1.61,1,N,148,137,1,8.0,0.5,0.5,3.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:54:12,2020-01-01 01:03:55,1,1.85,1,N,107,229,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
1,2020-01-01 00:13:36,2020-01-01 00:26:20,2,1.7,1,N,161,234,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:49:19,2020-01-01 00:54:29,1,0.6,1,N,170,170,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
1,2020-01-01 00:57:28,2020-01-01 01:08:00,1,1.5,1,Y,137,161,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
2,2020-01-01 00:03:40,2020-01-01 00:10:01,3,0.67,1,N,170,107,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:46:50,2020-01-01 01:03:57,3,2.14,1,N,234,229,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2020-01-01 00:02:25,2020-01-01 00:08:26,1,0.9,1,N,148,79,1,6.0,3.0,0.5,2.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:20:34,2020-01-01 00:42:28,1,4.5,1,N,114,263,1,17.5,3.0,0.5,4.25,0.0,0.3,25.55,2.5
1,2020-01-01 00:46:05,2020-01-01 01:07:21,1,6.4,1,N,263,78,2,21.5,3.0,0.5,0.0,0.0,0.3,25.3,2.5
2,2020-01-01 00:16:11,2020-01-01 00:22:34,2,1.4,1,N,239,141,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:35:33,2020-01-01 00:43:35,5,1.95,1,N,263,229,1,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:22:58,2020-01-01 00:27:02,2,0.82,1,N,236,141,1,5.0,0.5,0.5,2.5,0.0,0.3,11.3,2.5
2,2020-01-01 00:28:41,2020-01-01 00:46:21,1,8.13,1,N,141,261,1,24.0,0.5,0.5,6.95,0.0,0.3,34.75,2.5
2,2020-01-01 00:49:57,2020-01-01 01:08:27,1,3.28,1,N,261,164,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:23:56,2020-01-01 00:31:13,1,0.99,1,N,158,90,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:42:53,2020-01-01 00:59:15,1,1.54,1,N,246,50,1,11.0,0.5,0.5,4.44,0.0,0.3,19.24,2.5
2,2020-01-01 00:15:56,2020-01-01 00:49:35,2,6.32,1,N,24,79,1,25.5,0.5,0.5,7.32,0.0,0.3,36.62,2.5
2,2020-01-01 00:53:44,2020-01-01 00:58:29,2,0.74,1,N,107,79,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:07:51,2020-01-01 00:24:36,1,3.22,1,N,237,79,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:27:34,2020-01-01 00:41:35,1,3.49,1,N,79,141,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
2,2020-01-01 00:56:41,2020-01-01 01:05:49,1,1.7,1,N,229,263,1,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:14:43,2020-01-01 00:32:43,1,8.46,1,N,132,95,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,0.0
2,2020-01-01 00:55:46,2020-01-01 01:03:43,1,1.43,1,N,232,114,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:18:32,2020-01-01 00:28:43,2,1.56,1,N,48,246,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:36:09,2020-01-01 00:45:46,2,1.14,1,N,162,237,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:47:40,2020-01-01 01:11:09,2,8.32,1,N,237,65,1,26.5,0.5,0.5,6.06,0.0,0.3,36.36,2.5
1,2020-01-01 00:32:33,2020-01-01 00:43:08,1,4.1,1,N,138,93,1,13.5,0.5,0.5,4.4,0.0,0.3,19.2,0.0
2,2020-01-01 00:14:33,2020-01-01 00:20:05,1,1.98,1,N,140,74,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:27:48,2020-01-01 00:45:03,1,3.15,1,N,263,164,1,13.5,0.5,0.5,10.0,0.0,0.3,27.3,2.5
2,2020-01-01 00:48:07,2020-01-01 01:02:51,1,2.79,1,N,234,87,1,12.0,0.5,0.5,3.95,0.0,0.3,19.75,2.5
2,2020-01-01 00:05:23,2020-01-01 00:18:58,1,4.39,1,N,224,43,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2,2020-01-01 00:23:06,2020-01-01 00:27:11,1,0.88,1,N,239,142,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:35:18,2020-01-01 00:44:01,1,1.67,1,N,142,238,1,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:45:19,2020-01-01 00:55:14,1,2.02,1,N,238,142,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:10:49,2020-01-01 00:22:13,3,2.0,1,N,239,262,1,9.5,0.5,0.5,2.7,0.0,0.3,16.0,2.5
2,2020-01-01 00:27:47,2020-01-01 00:39:33,2,3.39,1,N,262,170,1,12.5,0.5,0.5,0.1,0.0,0.3,16.4,2.5
2,2020-01-01 00:41:26,2020-01-01 00:52:09,2,0.72,1,N,170,100,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:59:45,2020-01-01 01:14:31,2,3.19,1,N,234,237,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
1,2020-01-01 00:47:36,2020-01-01 00:54:11,1,0.7,1,N,170,186,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1,2020-01-01 00:55:07,2020-01-01 01:20:58,1,4.4,1,N,186,263,2,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
2,2020-01-01 00:22:14,2020-01-01 00:57:07,1,4.04,1,N,48,231,1,23.5,0.5,0.5,8.19,0.0,0.3,35.49,2.5
2,2020-01-01 00:59:08,2020-01-01 01:07:09,1,1.27,1,N,211,79,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:49:41,2020-01-01 01:11:42,1,8.99,1,N,132,37,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,0.0
1,2020-01-01 00:47:22,2020-01-01 00:59:09,1,1.0,1,N,90,107,1,8.5,3.0,0.5,1.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:17:58,2020-01-01 00:25:58,2,2.0,1,N,75,238,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:30:12,2020-01-01 00:42:38,3,2.4,1,N,239,166,2,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:44:35,2020-01-01 00:59:29,4,2.7,1,N,166,263,1,12.5,3.0,0.5,2.45,0.0,0.3,18.75,2.5
2,2020-01-01 00:18:48,2020-01-01 00:32:50,2,3.89,1,N,237,246,1,14.0,0.5,0.5,4.45,0.0,0.3,22.25,2.5
2,2020-01-01 00:40:52,2020-01-01 00:48:23,1,1.1,1,N,50,142,1,7.0,0.5,0.5,1.5,0.0,0.3,12.3,2.5
2,2020-01-01 00:49:55,2020-01-01 00:55:36,1,1.82,1,N,142,151,1,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2,2020-01-01 00:10:11,2020-01-01 00:21:33,1,1.8,1,N,113,232,1,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
2,2020-01-01 00:30:51,2020-01-01 00:44:30,1,1.12,1,N,79,148,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:45:54,2020-01-01 01:05:00,1,3.78,1,N,148,246,2,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
1,2020-01-01 00:54:44,2020-01-01 00:56:37,1,0.5,1,N,113,90,1,4.0,3.0,0.5,1.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:59:52,2020-01-01 01:12:41,3,1.9,1,N,90,161,3,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:10:26,2020-01-01 00:26:10,1,7.6,1,N,237,248,2,22.5,3.0,0.5,0.0,0.0,0.3,26.3,2.5
1,2020-01-01 00:45:29,2020-01-01 00:46:41,2,0.2,1,N,262,263,1,3.0,3.0,0.5,1.35,0.0,0.3,8.15,2.5
2,2020-01-01 00:12:49,2020-01-01 00:32:08,1,5.27,1,N,161,87,2,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
2,2020-01-01 00:38:28,2020-01-01 01:10:41,1,4.21,1,N,261,48,1,22.0,0.5,0.5,5.16,0.0,0.3,30.96,2.5
2,2020-01-01 00:40:03,2020-01-01 00:49:31,1,1.1,1,N,68,68,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:24:35,2020-01-01 00:41:33,1,5.1,1,N,231,161,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-01 00:51:26,2020-01-01 01:27:58,1,6.83,1,N,170,168,1,26.5,0.5,0.5,0.99,0.0,0.3,31.29,2.5
1,2020-01-01 00:23:14,2020-01-01 00:26:40,1,0.7,1,N,249,125,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-01 00:28:14,2020-01-01 00:31:46,1,0.4,1,N,125,211,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
1,2020-01-01 00:33:13,2020-01-01 00:47:46,1,3.4,1,N,211,255,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
2,2020-01-01 00:15:43,2020-01-01 00:22:28,1,1.09,1,N,142,43,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:28:59,2020-01-01 00:37:31,1,1.65,1,N,239,141,1,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2,2020-01-01 00:41:51,2020-01-01 00:54:08,1,1.44,1,N,237,142,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:09:02,2020-01-01 00:31:30,1,7.88,1,N,127,250,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,0.0
2,2020-01-01 00:47:28,2020-01-01 00:47:55,1,0.04,1,N,74,74,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
1,2020-01-01 00:12:57,2020-01-01 00:22:42,4,0.2,1,N,161,161,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
1,2020-01-01 00:28:31,2020-01-01 00:58:21,2,6.5,1,N,161,261,1,27.0,3.0,0.5,6.15,0.0,0.3,36.95,2.5
2,2020-01-01 00:15:33,2020-01-01 00:33:08,3,1.58,1,N,113,170,1,12.0,0.5,0.5,1.5,0.0,0.3,17.3,2.5
1,2020-01-01 00:20:54,2020-01-01 00:58:56,1,5.0,1,N,193,90,1,26.0,0.5,0.5,0.0,0.0,0.3,27.3,0.0
1,2020-01-01 00:22:55,2020-01-01 00:28:15,1,2.2,1,N,233,141,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
1,2020-01-01 00:31:44,2020-01-01 00:38:53,2,2.7,1,N,141,233,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:40:53,2020-01-01 00:49:13,1,2.8,1,N,233,263,1,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1,2020-01-01 00:56:09,2020-01-01 01:20:27,1,10.9,1,N,263,95,1,31.5,3.0,0.5,8.8,0.0,0.3,44.1,2.5
1,2020-01-01 00:09:00,2020-01-01 00:17:58,1,3.1,1,Y,152,244,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0
1,2020-01-01 00:27:12,2020-01-01 00:53:03,1,7.5,1,N,166,107,1,25.5,3.0,0.5,5.85,0.0,0.3,35.15,2.5
2,2020-01-01 00:23:44,2020-01-01 00:50:26,5,2.24,1,N,161,236,1,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5
2,2020-01-01 00:57:36,2020-01-01 01:33:00,5,14.07,1,N,237,14,2,42.0,0.5,0.5,0.0,0.0,0.3,45.8,2.5
1,2020-01-01 00:21:29,2020-01-01 00:25:13,1,1.3,1,N,236,162,1,5.5,3.0,0.5,1.86,0.0,0.3,11.16,2.5
1,2020-01-01 00:34:31,2020-01-01 00:43:18,2,2.0,1,N,162,263,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1,2020-01-01 00:45:16,2020-01-01 00:57:33,1,4.0,1,N,263,146,1,13.5,3.0,0.5,4.3,0.0,0.3,21.6,2.5
2,2020-01-01 00:26:30,2020-01-01 00:36:10,1,1.76,1,N,143,237,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:43:01,2020-01-01 01:04:20,1,4.1,1,N,75,69,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,0.0
2,2020-01-01 00:46:22,2020-01-01 00:58:23,1,1.14,1,N,246,186,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:19:20,2020-01-01 00:31:27,4,2.5,1,N,148,170,1,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
1,2020-01-01 00:58:11,2020-01-01 01:06:12,2,1.0,1,N,79,144,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
2,2020-01-01 00:33:17,2020-01-01 00:35:59,1,1.06,1,N,151,239,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:32:27,2020-01-01 01:04:15,3,4.93,1,N,158,141,1,22.0,0.5,0.5,1.0,0.0,0.3,26.8,2.5
1,2020-01-01 00:14:43,2020-01-01 00:33:11,2,3.4,1,N,237,144,1,15.0,3.0,0.5,1.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:53:16,2020-01-01 00:58:53,2,0.82,1,N,229,140,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:15:51,2020-01-01 00:53:20,1,0.0,1,N,12,48,2,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
2,2020-01-01 00:53:36,2020-01-01 01:02:27,1,1.25,1,N,48,142,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:31:18,2020-01-01 01:04:20,1,3.22,1,N,50,170,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
1,2020-01-01 00:40:06,2020-01-01 00:54:57,1,4.2,1,N,179,170,2,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1,2020-01-01 00:58:46,2020-01-01 01:26:53,2,8.0,1,N,164,181,1,27.0,3.0,0.5,3.08,0.0,0.3,33.88,2.5
1,2020-01-01 00:19:21,2020-01-01 00:37:44,3,5.3,1,N,163,129,2,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
1,2020-01-01 00:41:38,2020-01-01 00:54:08,1,1.9,1,N,129,173,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
2,2020-01-01 00:09:49,2020-01-01 00:24:55,1,1.95,1,N,231,107,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-01 00:26:49,2020-01-01 00:31:06,1,0.74,1,N,107,170,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1,2020-01-01 00:12:24,2020-01-01 00:31:24,1,6.3,1,N,114,226,1,21.0,3.0,0.5,3.0,0.0,0.3,27.8,2.5
1,2020-01-01 00:37:40,2020-01-01 00:52:04,1,4.2,1,N,226,160,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,0.0
1,2020-01-01 00:32:22,2020-01-01 00:42:55,1,1.8,1,N,264,264,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,0.0
1,2020-01-01 00:53:58,2020-01-01 01:24:54,1,5.1,1,Y,264,264,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,0.0
2,2020-01-01 00:18:56,2020-01-01 00:22:06,1,0.85,1,N,142,239,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:23:02,2020-01-01 00:35:47,1,2.15,1,N,239,237,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:48:20,2020-01-01 00:55:36,1,1.46,1,N,43,236,1,7.5,0.5,0.5,2.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:18:33,2020-01-01 00:26:58,1,1.5,1,N,256,217,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
1,2020-01-01 00:40:43,2020-01-01 00:50:41,2,1.8,1,N,144,88,1,8.5,3.0,0.5,2.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:52:15,2020-01-01 00:57:01,1,0.3,1,N,87,87,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2020-01-01 00:59:37,2020-01-01 01:15:54,2,3.0,1,N,87,234,1,13.0,3.0,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:24:25,2020-01-01 00:28:13,2,0.73,1,N,7,7,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
1,2020-01-01 00:13:57,2020-01-01 00:40:35,2,9.7,1,N,231,244,1,31.0,3.0,0.5,6.95,0.0,0.3,41.75,2.5
1,2020-01-01 00:44:52,2020-01-01 00:50:21,4,1.1,1,N,116,166,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
1,2020-01-01 00:51:43,2020-01-01 00:54:48,2,0.6,1,N,166,116,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
2,2020-01-01 00:27:36,2020-01-01 00:38:09,4,1.48,1,N,107,233,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2,2020-01-01 00:52:31,2020-01-01 01:06:14,1,1.42,1,N,170,90,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:19:51,2020-01-01 00:28:25,2,1.69,1,N,237,263,1,8.0,0.5,0.5,3.54,0.0,0.3,15.34,2.5
2,2020-01-01 00:29:29,2020-01-01 00:33:17,2,0.44,1,N,263,236,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:39:57,2020-01-01 01:01:11,2,8.25,1,N,162,33,1,25.0,0.5,0.5,5.76,0.0,0.3,34.56,2.5
2,2020-01-01 00:26:18,2020-01-01 00:39:28,1,3.32,1,N,161,238,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
2,2020-01-01 00:40:48,2020-01-01 00:52:11,2,2.32,1,N,238,42,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69,0.0
2,2020-01-01 00:18:33,2020-01-01 00:38:55,2,13.94,1,N,87,243,1,37.5,0.5,0.5,2.0,0.0,0.3,43.3,2.5
2,2020-01-01 00:40:38,2020-01-01 00:54:51,3,2.32,1,N,243,116,1,12.0,0.5,0.5,3.32,0.0,0.3,16.62,0.0
2,2020-01-01 00:56:02,2020-01-01 01:18:51,2,5.49,1,N,116,140,1,19.5,0.5,0.5,2.08,0.0,0.3,25.38,2.5
2,2020-01-01 00:16:54,2020-01-01 00:34:42,4,4.41,1,N,263,113,1,15.5,0.5,0.5,4.82,0.0,0.3,24.12,2.5
2,2020-01-01 00:41:31,2020-01-01 00:48:52,3,1.18,1,N,90,125,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:52:43,2020-01-01 01:04:28,5,2.34,1,N,125,170,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:26:14,2020-01-01 00:51:20,1,1.9,1,N,43,48,1,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
2,2020-01-01 00:17:02,2020-01-01 00:22:02,2,0.62,1,N,237,141,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2,2020-01-01 00:26:22,2020-01-01 00:52:31,2,7.09,1,N,140,244,2,25.5,0.5,0.5,0.0,0.0,0.3,29.3,2.5
2,2020-01-01 00:54:56,2020-01-01 01:10:51,2,2.59,1,N,244,42,1,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
1,2020-01-01 00:34:17,2020-01-01 00:42:20,1,0.8,1,N,48,142,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
1,2020-01-01 00:44:24,2020-01-01 01:16:17,2,4.0,1,N,142,224,2,21.0,3.0,0.5,0.0,0.0,0.3,24.8,2.5
2,2020-01-01 00:14:54,2020-01-01 00:25:20,1,1.61,1,N,211,234,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:40:51,2020-01-01 01:05:43,1,3.22,1,N,158,143,1,16.5,0.5,0.5,2.22,0.0,0.3,22.52,2.5
1,2020-01-01 00:10:22,2020-01-01 00:31:57,3,4.0,1,N,158,140,1,16.5,3.0,0.5,6.09,0.0,0.3,26.39,2.5
1,2020-01-01 00:35:55,2020-01-01 00:41:08,2,0.7,1,N,264,233,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:28:56,2020-01-01 00:40:29,2,1.74,1,N,50,186,1,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
2,2020-01-01 00:48:36,2020-01-01 00:52:31,2,0.48,1,N,234,107,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
2,2020-01-01 00:55:07,2020-01-01 01:00:43,2,1.13,1,N,107,233,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:13:39,2020-01-01 00:24:26,2,1.26,1,N,249,68,4,-8.5,-0.5,-0.5,0.0,0.0,-0.3,-12.3,-2.5
2,2020-01-01 00:13:39,2020-01-01 00:24:26,2,1.26,1,N,249,90,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:16:47,2020-01-01 00:39:12,1,3.26,1,N,211,50,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:47:27,2020-01-01 00:48:27,1,0.01,1,N,50,50,2,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
2,2020-01-01 00:49:26,2020-01-01 01:02:20,1,1.2,1,N,50,48,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:12:45,2020-01-01 00:26:36,1,3.7,1,N,233,7,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:38:15,2020-01-01 00:53:50,1,3.4,1,N,141,179,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
2,2020-01-01 00:27:06,2020-01-01 00:45:55,1,11.42,1,N,48,200,2,31.5,0.5,0.5,0.0,2.8,0.3,38.1,2.5
2,2020-01-01 00:21:36,2020-01-01 00:34:33,5,1.44,1,N,234,161,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:39:29,2020-01-01 00:48:01,5,0.86,1,N,162,170,1,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
2,2020-01-01 00:49:57,2020-01-01 01:09:19,1,2.39,1,N,170,148,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
1,2020-01-01 00:05:58,2020-01-01 00:14:47,1,1.2,1,N,43,239,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2020-01-01 00:18:35,2020-01-01 00:28:26,1,1.3,1,N,239,142,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:36:03,2020-01-01 00:44:32,1,2.5,1,N,142,41,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1,2020-01-01 00:52:53,2020-01-01 01:29:05,1,5.7,1,N,238,249,1,24.0,3.0,0.5,5.55,0.0,0.3,33.35,2.5
